x,y,f
-8.79192,-5.48202,2.64468e+08
-8.79192,-5.27515,2.61117e+08
-8.79192,-5.06828,2.58229e+08
-8.79192,-4.86141,2.55718e+08
-8.79192,-4.65455,2.53513e+08
-8.79192,-4.44768,2.51556e+08
-8.79192,-4.24081,2.49796e+08
-8.79192,-4.03394,2.48195e+08
-8.79192,-3.82707,2.4672e+08
-8.79192,-3.6202,2.45344e+08
-8.79192,-3.41333,2.44047e+08
-8.79192,-3.20646,2.42811e+08
-8.79192,-2.9996,2.41624e+08
-8.79192,-2.79273,2.40476e+08
-8.79192,-2.58586,2.39358e+08
-8.79192,-2.37899,2.38265e+08
-8.79192,-2.17212,2.37192e+08
-8.79192,-1.96525,2.36135e+08
-8.79192,-1.75838,2.35093e+08
-8.79192,-1.55152,2.34064e+08
-8.79192,-1.34465,2.33045e+08
-8.79192,-1.13778,2.32037e+08
-8.79192,-0.930909,2.31039e+08
-8.79192,-0.72404,2.30049e+08
-8.79192,-0.517172,2.29068e+08
-8.79192,-0.310303,2.28096e+08
-8.79192,-0.103434,2.27132e+08
-8.79192,0.103434,2.26177e+08
-8.79192,0.310303,2.25229e+08
-8.79192,0.517172,2.2429e+08
-8.79192,0.72404,2.23359e+08
-8.79192,0.930909,2.22437e+08
-8.79192,1.13778,2.21523e+08
-8.79192,1.34465,2.20619e+08
-8.79192,1.55152,2.19724e+08
-8.79192,1.75838,2.18839e+08
-8.79192,1.96525,2.17965e+08
-8.79192,2.17212,2.17103e+08
-8.79192,2.37899,2.16255e+08
-8.79192,2.58586,2.15424e+08
-8.79192,2.79273,2.14611e+08
-8.79192,2.9996,2.13822e+08
-8.79192,3.20646,2.1306e+08
-8.79192,3.41333,2.12333e+08
-8.79192,3.6202,2.11649e+08
-8.79192,3.82707,2.11019e+08
-8.79192,4.03394,2.10456e+08
-8.79192,4.24081,2.09978e+08
-8.79192,4.44768,2.09605e+08
-8.79192,4.65455,2.09364e+08
-8.79192,4.86141,2.09288e+08
-8.79192,5.06828,2.09417e+08
-8.79192,5.27515,2.09797e+08
-8.79192,5.48202,2.10489e+08
-8.79192,5.68889,2.11561e+08
-8.79192,5.89576,2.13097e+08
-8.79192,6.10263,2.15196e+08
-8.79192,6.30949,2.17974e+08
-8.79192,6.51636,2.21568e+08
-8.79192,6.72323,2.26139e+08
-8.79192,6.9301,2.31874e+08
-8.79192,7.13697,2.3899e+08
-8.79192,7.34384,2.47736e+08
-8.79192,7.55071,2.58402e+08
-8.79192,7.75758,2.71319e+08
-8.79192,7.96444,2.86864e+08
-8.79192,8.17131,3.05469e+08
-8.79192,8.37818,3.27623e+08
-8.79192,8.58505,3.5388e+08
-8.79192,8.79192,3.84867e+08
-8.79192,8.99879,4.21287e+08
-8.79192,9.20566,4.63934e+08
-8.79192,9.41253,5.13694e+08
-8.79192,9.61939,5.71558e+08
-8.79192,9.82626,6.38632e+08
-8.79192,10.0331,7.16146e+08
-8.79192,10.24,8.05465e+08
-8.58505,-10.24,1.09177e+09
-8.58505,-10.0331,9.69267e+08
-8.58505,-9.82626,8.6222e+08
-8.58505,-9.61939,7.689e+08
-8.58505,-9.41253,6.87748e+08
-8.58505,-9.20566,6.17352e+08
-8.58505,-8.99879,5.56442e+08
-8.58505,-8.79192,5.03878e+08
-8.58505,-8.58505,4.58635e+08
-8.58505,-8.37818,4.19796e+08
-8.58505,-8.17131,3.86544e+08
-8.58505,-7.96444,3.5815e+08
-8.58505,-7.75758,3.33968e+08
-8.58505,-7.55071,3.13425e+08
-8.58505,-7.34384,2.96015e+08
-8.58505,-7.13697,2.81294e+08
-8.58505,-6.9301,2.6887e+08
-8.58505,-6.72323,2.58403e+08
-8.58505,-6.51636,2.49595e+08
-8.58505,-6.30949,2.42188e+08
-8.58505,-6.10263,2.35958e+08
-8.58505,-5.89576,2.30712e+08
-8.58505,-5.68889,2.26287e+08
-8.58505,-5.48202,2.22542e+08
-8.58505,-5.27515,2.19357e+08
-8.58505,-5.06828,2.1663e+08
-8.58505,-4.86141,2.14278e+08
-8.58505,-4.65455,2.12229e+08
-8.58505,-4.44768,2.10424e+08
-8.58505,-4.24081,2.08816e+08
-8.58505,-4.03394,2.07363e+08
-8.58505,-3.82707,2.06035e+08
-8.58505,-3.6202,2.04804e+08
-8.58505,-3.41333,2.0365e+08
-8.58505,-3.20646,2.02556e+08
-8.58505,-2.9996,2.0151e+08
-8.58505,-2.79273,2.00501e+08
-8.58505,-2.58586,1.99521e+08
-8.58505,-2.37899,1.98565e+08
-8.58505,-2.17212,1.97628e+08
-8.58505,-1.96525,1.96707e+08
-8.58505,-1.75838,1.95799e+08
-8.58505,-1.55152,1.94903e+08
-8.58505,-1.34465,1.94017e+08
-8.58505,-1.13778,1.93141e+08
-8.58505,-0.930909,1.92273e+08
-8.58505,-0.72404,1.91414e+08
-8.58505,-0.517172,1.90562e+08
-8.58505,-0.310303,1.89719e+08
-8.58505,-0.103434,1.88883e+08
-8.58505,0.103434,1.88054e+08
-8.58505,0.310303,1.87234e+08
-8.58505,0.517172,1.8642e+08
-8.58505,0.72404,1.85615e+08
-8.58505,0.930909,1.84816e+08
-8.58505,1.13778,1.84026e+08
-8.58505,1.34465,1.83244e+08
-8.58505,1.55152,1.82471e+08
-8.58505,1.75838,1.81707e+08
-8.58505,1.96525,1.80954e+08
-8.58505,2.17212,1.80212e+08
-8.58505,2.37899,1.79482e+08
-8.58505,2.58586,1.78768e+08
-8.58505,2.79273,1.78073e+08
-8.58505,2.9996,1.77398e+08
-8.58505,3.20646,1.76751e+08
-8.58505,3.41333,1.76137e+08
-8.58505,3.6202,1.75565e+08
-8.58505,3.82707,1.75045e+08
-8.58505,4.03394,1.7459e+08
-8.58505,4.24081,1.74218e+08
-8.58505,4.44768,1.7395e+08
-8.58505,4.65455,1.73811e+08
-8.58505,4.86141,1.73835e+08
-8.58505,5.06828,1.7406e+08
-8.58505,5.27515,1.74535e+08
-8.58505,5.48202,1.75317e+08
-8.58505,5.68889,1.76475e+08
-8.58505,5.89576,1.78093e+08
-8.58505,6.10263,1.80269e+08
-8.58505,6.30949,1.83118e+08
-8.58505,6.51636,1.86778e+08
-8.58505,6.72323,1.91408e+08
-8.58505,6.9301,1.97195e+08
-8.58505,7.13697,2.04354e+08
-8.58505,7.34384,2.13135e+08
-8.58505,7.55071,2.23826e+08
-8.58505,7.75758,2.36756e+08
-8.58505,7.96444,2.52303e+08
-8.58505,8.17131,2.70897e+08
-8.58505,8.37818,2.93025e+08
-8.58505,8.58505,3.19241e+08
-8.58505,8.79192,3.50169e+08
-8.58505,8.99879,3.86512e+08
-8.58505,9.20566,4.29061e+08
-8.58505,9.41253,4.78701e+08
-8.58505,9.61939,5.36422e+08
-8.58505,9.82626,6.03326e+08
-8.58505,10.0331,6.80643e+08
-8.58505,10.24,7.69734e+08
-8.37818,-10.24,1.04991e+09
-8.37818,-10.0331,9.2788e+08
-8.37818,-9.82626,8.21271e+08
-8.37818,-9.61939,7.28362e+08
-8.37818,-9.41253,6.47594e+08
-8.37818,-9.20566,5.77558e+08
-8.37818,-8.99879,5.16987e+08
-8.37818,-8.79192,4.6474e+08
-8.37818,-8.58505,4.19796e+08
-8.37818,-8.37818,3.81239e+08
-8.37818,-8.17131,3.48253e+08
-8.37818,-7.96444,3.20111e+08
-8.37818,-7.75758,2.96168e+08
-8.37818,-7.55071,2.75851e+08
-8.37818,-7.34384,2.58657e+08
-8.37818,-7.13697,2.44141e+08
-8.37818,-6.9301,2.31914e+08
-8.37818,-6.72323,2.21635e+08
-8.37818,-6.51636,2.13008e+08
-8.37818,-6.30949,2.05775e+08
-8.37818,-6.10263,1.99713e+08
-8.37818,-5.89576,1.94631e+08
-8.37818,-5.68889,1.90364e+08
-8.37818,-5.48202,1.86772e+08
-8.37818,-5.27515,1.83736e+08
-8.37818,-5.06828,1.81156e+08
-8.37818,-4.86141,1.78946e+08
-8.37818,-4.65455,1.77037e+08
-8.37818,-4.44768,1.7537e+08
-8.37818,-4.24081,1.73897e+08
-8.37818,-4.03394,1.72578e+08
-8.37818,-3.82707,1.7138e+08
-8.37818,-3.6202,1.70279e+08
-8.37818,-3.41333,1.69253e+08
-8.37818,-3.20646,1.68286e+08
-8.37818,-2.9996,1.67365e+08
-8.37818,-2.79273,1.6648e+08
-8.37818,-2.58586,1.65623e+08
-8.37818,-2.37899,1.64789e+08
-8.37818,-2.17212,1.63973e+08
-8.37818,-1.96525,1.63173e+08
-8.37818,-1.75838,1.62384e+08
-8.37818,-1.55152,1.61606e+08
-8.37818,-1.34465,1.60838e+08
-8.37818,-1.13778,1.60079e+08
-8.37818,-0.930909,1.59328e+08
-8.37818,-0.72404,1.58584e+08
-8.37818,-0.517172,1.57847e+08
-8.37818,-0.310303,1.57118e+08
-8.37818,-0.103434,1.56395e+08
-8.37818,0.103434,1.5568e+08
-8.37818,0.310303,1.54971e+08
-8.37818,0.517172,1.54269e+08
-8.37818,0.72404,1.53574e+08
-8.37818,0.930909,1.52886e+08
-8.37818,1.13778,1.52205e+08
-8.37818,1.34465,1.51532e+08
-8.37818,1.55152,1.50867e+08
-8.37818,1.75838,1.5021e+08
-8.37818,1.96525,1.49563e+08
-8.37818,2.17212,1.48926e+08
-8.37818,2.37899,1.48301e+08
-8.37818,2.58586,1.47691e+08
-8.37818,2.79273,1.47098e+08
-8.37818,2.9996,1.46526e+08
-8.37818,3.20646,1.45979e+08
-8.37818,3.41333,1.45465e+08
-8.37818,3.6202,1.4499e+08
-8.37818,3.82707,1.44567e+08
-8.37818,4.03394,1.44207e+08
-8.37818,4.24081,1.43928e+08
-8.37818,4.44768,1.43751e+08
-8.37818,4.65455,1.43702e+08
-8.37818,4.86141,1.43812e+08
-8.37818,5.06828,1.44121e+08
-8.37818,5.27515,1.44676e+08
-8.37818,5.48202,1.45535e+08
-8.37818,5.68889,1.46767e+08
-8.37818,5.89576,1.48454e+08
-8.37818,6.10263,1.50694e+08
-8.37818,6.30949,1.53602e+08
-8.37818,6.51636,1.57315e+08
-8.37818,6.72323,1.61992e+08
-8.37818,6.9301,1.67817e+08
-8.37818,7.13697,1.75008e+08
-8.37818,7.34384,1.83811e+08
-8.37818,7.55071,1.94514e+08
-8.37818,7.75758,2.07446e+08
-8.37818,7.96444,2.22983e+08
-8.37818,8.17131,2.41553e+08
-8.37818,8.37818,2.63644e+08
-8.37818,8.58505,2.89806e+08
-8.37818,8.79192,3.20664e+08
-8.37818,8.99879,3.56919e+08
-8.37818,9.20566,3.99359e+08
-8.37818,9.41253,4.48868e+08
-8.37818,9.61939,5.06434e+08
-8.37818,9.82626,5.73158e+08
-8.37818,10.0331,6.50265e+08
-8.37818,10.24,7.39118e+08
-8.17131,-10.24,1.01377e+09
-8.17131,-10.0331,8.92192e+08
-8.17131,-9.82626,7.86006e+08
-8.17131,-9.61939,6.93491e+08
-8.17131,-9.41253,6.1309e+08
-8.17131,-9.20566,5.43399e+08
-8.17131,-8.99879,4.8315e+08
-8.17131,-8.79192,4.31205e+08
-8.17131,-8.58505,3.86544e+08
-8.17131,-8.37818,3.48253e+08
-8.17131,-8.17131,3.15518e+08
-8.17131,-7.96444,2.87612e+08
-8.17131,-7.75758,2.63891e+08
-8.17131,-7.55071,2.43786e+08
-8.17131,-7.34384,2.26792e+08
-8.17131,-7.13697,2.12466e+08
-8.17131,-6.9301,2.00421e+08
-8.17131,-6.72323,1.90316e+08
-8.17131,-6.51636,1.81854e+08
-8.17131,-6.30949,1.74781e+08
-8.17131,-6.10263,1.68872e+08
-8.17131,-5.89576,1.63938e+08
-8.17131,-5.68889,1.59814e+08
-8.17131,-5.48202,1.56362e+08
-8.17131,-5.27515,1.53461e+08
-8.17131,-5.06828,1.51012e+08
-8.17131,-4.86141,1.48931e+08
-8.17131,-4.65455,1.47148e+08
-8.17131,-4.44768,1.45604e+08
-8.17131,-4.24081,1.44251e+08
-8.17131,-4.03394,1.43051e+08
-8.17131,-3.82707,1.41971e+08
-8.17131,-3.6202,1.40985e+08
-8.17131,-3.41333,1.40073e+08
-8.17131,-3.20646,1.39219e+08
-8.17131,-2.9996,1.38409e+08
-8.17131,-2.79273,1.37634e+08
-8.17131,-2.58586,1.36887e+08
-8.17131,-2.37899,1.36162e+08
-8.17131,-2.17212,1.35453e+08
-8.17131,-1.96525,1.34759e+08
-8.17131,-1.75838,1.34076e+08
-8.17131,-1.55152,1.33404e+08
-8.17131,-1.34465,1.3274e+08
-8.17131,-1.13778,1.32084e+08
-8.17131,-0.930909,1.31436e+08
-8.17131,-0.72404,1.30794e+08
-8.17131,-0.517172,1.30159e+08
-8.17131,-0.310303,1.29531e+08
-8.17131,-0.103434,1.28909e+08
-8.17131,0.103434,1.28293e+08
-8.17131,0.310303,1.27683e+08
-8.17131,0.517172,1.27079e+08
-8.17131,0.72404,1.26482e+08
-8.17131,0.930909,1.25891e+08
-8.17131,1.13778,1.25307e+08
-8.17131,1.34465,1.24729e+08
-8.17131,1.55152,1.24159e+08
-8.17131,1.75838,1.23597e+08
-8.17131,1.96525,1.23043e+08
-8.17131,2.17212,1.22499e+08
-8.17131,2.37899,1.21967e+08
-8.17131,2.58586,1.21448e+08
-8.17131,2.79273,1.20945e+08
-8.17131,2.9996,1.20462e+08
-8.17131,3.20646,1.20004e+08
-8.17131,3.41333,1.19577e+08
-8.17131,3.6202,1.19188e+08
-8.17131,3.82707,1.18849e+08
-8.17131,4.03394,1.18572e+08
-8.17131,4.24081,1.18375e+08
-8.17131,4.44768,1.18277e+08
-8.17131,4.65455,1.18304e+08
-8.17131,4.86141,1.18489e+08
-8.17131,5.06828,1.1887e+08
-8.17131,5.27515,1.19494e+08
-8.17131,5.48202,1.20419e+08
-8.17131,5.68889,1.21712e+08
-8.17131,5.89576,1.23457e+08
-8.17131,6.10263,1.25749e+08
-8.17131,6.30949,1.28705e+08
-8.17131,6.51636,1.3246e+08
-8.17131,6.72323,1.37172e+08
-8.17131,6.9301,1.43025e+08
-8.17131,7.13697,1.50235e+08
-8.17131,7.34384,1.5905e+08
-8.17131,7.55071,1.69755e+08
-8.17131,7.75758,1.82678e+08
-8.17131,7.96444,1.98193e+08
-8.17131,8.17131,2.16729e+08
-8.17131,8.37818,2.38772e+08
-8.17131,8.58505,2.64871e+08
-8.17131,8.79192,2.95648e+08
-8.17131,8.99879,3.31804e+08
-8.17131,9.20566,3.74124e+08
-8.17131,9.41253,4.23492e+08
-8.17131,9.61939,4.80893e+08
-8.17131,9.82626,5.47427e+08
-8.17131,10.0331,6.24316e+08
-8.17131,10.24,7.1292e+08
-7.96444,-10.24,9.8261e+08
-7.96444,-10.0331,8.61467e+08
-7.96444,-9.82626,7.55687e+08
-7.96444,-9.61939,6.63552e+08
-7.96444,-9.41253,5.83504e+08
-7.96444,-9.20566,5.14142e+08
-7.96444,-8.99879,4.542e+08
-7.96444,-8.79192,4.02543e+08
-7.96444,-8.58505,3.5815e+08
-7.96444,-8.37818,3.20111e+08
-7.96444,-8.17131,2.87612e+08
-7.96444,-7.96444,2.59928e+08
-7.96444,-7.75758,2.36416e+08
-7.96444,-7.55071,2.16508e+08
-7.96444,-7.34384,1.997e+08
-7.96444,-7.13697,1.85551e+08
-7.96444,-6.9301,1.73673e+08
-7.96444,-6.72323,1.63728e+08
-7.96444,-6.51636,1.55419e+08
-7.96444,-6.30949,1.48491e+08
-7.96444,-6.10263,1.42722e+08
-7.96444,-5.89576,1.37923e+08
-7.96444,-5.68889,1.33929e+08
-7.96444,-5.48202,1.30602e+08
-7.96444,-5.27515,1.27823e+08
-7.96444,-5.06828,1.25493e+08
-7.96444,-4.86141,1.23527e+08
-7.96444,-4.65455,1.21857e+08
-7.96444,-4.44768,1.20423e+08
-7.96444,-4.24081,1.19179e+08
-7.96444,-4.03394,1.18084e+08
-7.96444,-3.82707,1.17108e+08
-7.96444,-3.6202,1.16225e+08
-7.96444,-3.41333,1.15415e+08
-7.96444,-3.20646,1.1466e+08
-7.96444,-2.9996,1.1395e+08
-7.96444,-2.79273,1.13273e+08
-7.96444,-2.58586,1.12623e+08
-7.96444,-2.37899,1.11993e+08
-7.96444,-2.17212,1.1138e+08
-7.96444,-1.96525,1.1078e+08
-7.96444,-1.75838,1.10191e+08
-7.96444,-1.55152,1.09611e+08
-7.96444,-1.34465,1.09039e+08
-7.96444,-1.13778,1.08475e+08
-7.96444,-0.930909,1.07917e+08
-7.96444,-0.72404,1.07366e+08
-7.96444,-0.517172,1.06821e+08
-7.96444,-0.310303,1.06281e+08
-7.96444,-0.103434,1.05748e+08
-7.96444,0.103434,1.0522e+08
-7.96444,0.310303,1.04697e+08
-7.96444,0.517172,1.0418e+08
-7.96444,0.72404,1.03669e+08
-7.96444,0.930909,1.03163e+08
-7.96444,1.13778,1.02664e+08
-7.96444,1.34465,1.02171e+08
-7.96444,1.55152,1.01684e+08
-7.96444,1.75838,1.01205e+08
-7.96444,1.96525,1.00733e+08
-7.96444,2.17212,1.00271e+08
-7.96444,2.37899,9.98193e+07
-7.96444,2.58586,9.93802e+07
-7.96444,2.79273,9.89566e+07
-7.96444,2.9996,9.85518e+07
-7.96444,3.20646,9.81706e+07
-7.96444,3.41333,9.78193e+07
-7.96444,3.6202,9.75056e+07
-7.96444,3.82707,9.724e+07
-7.96444,4.03394,9.70353e+07
-7.96444,4.24081,9.69079e+07
-7.96444,4.44768,9.68784e+07
-7.96444,4.65455,9.69723e+07
-7.96444,4.86141,9.72211e+07
-7.96444,5.06828,9.76632e+07
-7.96444,5.27515,9.83457e+07
-7.96444,5.48202,9.93253e+07
-7.96444,5.68889,1.0067e+08
-7.96444,5.89576,1.02462e+08
-7.96444,6.10263,1.04797e+08
-7.96444,6.30949,1.0779e+08
-7.96444,6.51636,1.11576e+08
-7.96444,6.72323,1.16313e+08
-7.96444,6.9301,1.22184e+08
-7.96444,7.13697,1.29405e+08
-7.96444,7.34384,1.3822e+08
-7.96444,7.55071,1.48917e+08
-7.96444,7.75758,1.61821e+08
-7.96444,7.96444,1.77306e+08
-7.96444,8.17131,1.95798e+08
-7.96444,8.37818,2.17783e+08
-7.96444,8.58505,2.43809e+08
-7.96444,8.79192,2.74496e+08
-7.96444,8.99879,3.10544e+08
-7.96444,9.20566,3.52736e+08
-7.96444,9.41253,4.01954e+08
-7.96444,9.61939,4.59181e+08
-7.96444,9.82626,5.25515e+08
-7.96444,10.0331,6.02178e+08
-7.96444,10.24,6.90524e+08
-7.75758,-10.24,9.55768e+08
-7.75758,-10.0331,8.35049e+08
-7.75758,-9.82626,7.29662e+08
-7.75758,-9.61939,6.37891e+08
-7.75758,-9.41253,5.58183e+08
-7.75758,-9.20566,4.89137e+08
-7.75758,-8.99879,4.29489e+08
-7.75758,-8.79192,3.78105e+08
-7.75758,-8.58505,3.33968e+08
-7.75758,-8.37818,2.96168e+08
-7.75758,-8.17131,2.63891e+08
-7.75758,-7.96444,2.36416e+08
-7.75758,-7.75758,2.131e+08
-7.75758,-7.55071,1.93376e+08
-7.75758,-7.34384,1.76742e+08
-7.75758,-7.13697,1.62757e+08
-7.75758,-6.9301,1.51034e+08
-7.75758,-6.72323,1.41236e+08
-7.75758,-6.51636,1.33067e+08
-7.75758,-6.30949,1.26273e+08
-7.75758,-6.10263,1.20632e+08
-7.75758,-5.89576,1.15955e+08
-7.75758,-5.68889,1.12079e+08
-7.75758,-5.48202,1.08865e+08
-7.75758,-5.27515,1.06196e+08
-7.75758,-5.06828,1.03972e+08
-7.75758,-4.86141,1.0211e+08
-7.75758,-4.65455,1.00541e+08
-7.75758,-4.44768,9.92055e+07
-7.75758,-4.24081,9.80574e+07
-7.75758,-4.03394,9.70575e+07
-7.75758,-3.82707,9.61743e+07
-7.75758,-3.6202,9.53825e+07
-7.75758,-3.41333,9.46617e+07
-7.75758,-3.20646,9.3996e+07
-7.75758,-2.9996,9.33729e+07
-7.75758,-2.79273,9.27826e+07
-7.75758,-2.58586,9.22178e+07
-7.75758,-2.37899,9.16728e+07
-7.75758,-2.17212,9.11435e+07
-7.75758,-1.96525,9.06266e+07
-7.75758,-1.75838,9.012e+07
-7.75758,-1.55152,8.96221e+07
-7.75758,-1.34465,8.91317e+07
-7.75758,-1.13778,8.86479e+07
-7.75758,-0.930909,8.81703e+07
-7.75758,-0.72404,8.76983e+07
-7.75758,-0.517172,8.72319e+07
-7.75758,-0.310303,8.67707e+07
-7.75758,-0.103434,8.63147e+07
-7.75758,0.103434,8.58637e+07
-7.75758,0.310303,8.54178e+07
-7.75758,0.517172,8.49769e+07
-7.75758,0.72404,8.45411e+07
-7.75758,0.930909,8.41106e+07
-7.75758,1.13778,8.36854e+07
-7.75758,1.34465,8.32659e+07
-7.75758,1.55152,8.28525e+07
-7.75758,1.75838,8.24457e+07
-7.75758,1.96525,8.20462e+07
-7.75758,2.17212,8.16552e+07
-7.75758,2.37899,8.12742e+07
-7.75758,2.58586,8.0905e+07
-7.75758,2.79273,8.05503e+07
-7.75758,2.9996,8.02136e+07
-7.75758,3.20646,7.98996e+07
-7.75758,3.41333,7.96143e+07
-7.75758,3.6202,7.93656e+07
-7.75758,3.82707,7.91635e+07
-7.75758,4.03394,7.90209e+07
-7.75758,4.24081,7.89541e+07
-7.75758,4.44768,7.89833e+07
-7.75758,4.65455,7.91338e+07
-7.75758,4.86141,7.94369e+07
-7.75758,5.06828,7.99309e+07
-7.75758,5.27515,8.06622e+07
-7.75758,5.48202,8.16874e+07
-7.75758,5.68889,8.30741e+07
-7.75758,5.89576,8.49034e+07
-7.75758,6.10263,8.72717e+07
-7.75758,6.30949,9.02931e+07
-7.75758,6.51636,9.41016e+07
-7.75758,6.72323,9.88544e+07
-7.75758,6.9301,1.04735e+08
-7.75758,7.13697,1.11956e+08
-7.75758,7.34384,1.20765e+08
-7.75758,7.55071,1.31444e+08
-7.75758,7.75758,1.4432e+08
-7.75758,7.96444,1.59766e+08
-7.75758,8.17131,1.78207e+08
-7.75758,8.37818,2.00126e+08
-7.75758,8.58505,2.2607e+08
-7.75758,8.79192,2.56659e+08
-7.75758,8.99879,2.9259e+08
-7.75758,9.20566,3.34647e+08
-7.75758,9.41253,3.83707e+08
-7.75758,9.61939,4.40752e+08
-7.75758,9.82626,5.06879e+08
-7.75758,10.0331,5.83307e+08
-7.75758,10.24,6.71389e+08
-7.55071,-10.24,9.32665e+08
-7.55071,-10.0331,8.12356e+08
-7.55071,-9.82626,7.07349e+08
-7.55071,-9.61939,6.15931e+08
-7.55071,-9.41253,5.3655e+08
-7.55071,-9.20566,4.67807e+08
-7.55071,-8.99879,4.08441e+08
-7.55071,-8.79192,3.57319e+08
-7.55071,-8.58505,3.13425e+08
-7.55071,-8.37818,2.75851e+08
-7.55071,-8.17131,2.43786e+08
-7.55071,-7.96444,2.16508e+08
-7.55071,-7.75758,1.93376e+08
-7.55071,-7.55071,1.73824e+08
-7.55071,-7.34384,1.57352e+08
-7.55071,-7.13697,1.4352e+08
-7.55071,-6.9301,1.31941e+08
-7.55071,-6.72323,1.22278e+08
-7.55071,-6.51636,1.14238e+08
-7.55071,-6.30949,1.07566e+08
-7.55071,-6.10263,1.02042e+08
-7.55071,-5.89576,9.7476e+07
-7.55071,-5.68889,9.37069e+07
-7.55071,-5.48202,9.05959e+07
-7.55071,-5.27515,8.80258e+07
-7.55071,-5.06828,8.58976e+07
-7.55071,-4.86141,8.41283e+07
-7.55071,-4.65455,8.26487e+07
-7.55071,-4.44768,8.14014e+07
-7.55071,-4.24081,8.0339e+07
-7.55071,-4.03394,7.94231e+07
-7.55071,-3.82707,7.86221e+07
-7.55071,-3.6202,7.79111e+07
-7.55071,-3.41333,7.72698e+07
-7.55071,-3.20646,7.66824e+07
-7.55071,-2.9996,7.61365e+07
-7.55071,-2.79273,7.56225e+07
-7.55071,-2.58586,7.51331e+07
-7.55071,-2.37899,7.46626e+07
-7.55071,-2.17212,7.42071e+07
-7.55071,-1.96525,7.37633e+07
-7.55071,-1.75838,7.33292e+07
-7.55071,-1.55152,7.29031e+07
-7.55071,-1.34465,7.24839e+07
-7.55071,-1.13778,7.20708e+07
-7.55071,-0.930909,7.16633e+07
-7.55071,-0.72404,7.1261e+07
-7.55071,-0.517172,7.08635e+07
-7.55071,-0.310303,7.04709e+07
-7.55071,-0.103434,7.00828e+07
-7.55071,0.103434,6.96994e+07
-7.55071,0.310303,6.93205e+07
-7.55071,0.517172,6.89461e+07
-7.55071,0.72404,6.85763e+07
-7.55071,0.930909,6.82112e+07
-7.55071,1.13778,6.7851e+07
-7.55071,1.34465,6.74959e+07
-7.55071,1.55152,6.71463e+07
-7.55071,1.75838,6.68028e+07
-7.55071,1.96525,6.64661e+07
-7.55071,2.17212,6.61371e+07
-7.55071,2.37899,6.58175e+07
-7.55071,2.58586,6.5509e+07
-7.55071,2.79273,6.52142e+07
-7.55071,2.9996,6.49366e+07
-7.55071,3.20646,6.46808e+07
-7.55071,3.41333,6.44526e+07
-7.55071,3.6202,6.42599e+07
-7.55071,3.82707,6.41126e+07
-7.55071,4.03394,6.40234e+07
-7.55071,4.24081,6.40083e+07
-7.55071,4.44768,6.40876e+07
-7.55071,4.65455,6.42861e+07
-7.55071,4.86141,6.4635e+07
-7.55071,5.06828,6.51722e+07
-7.55071,5.27515,6.59439e+07
-7.55071,5.48202,6.70062e+07
-7.55071,5.68889,6.84265e+07
-7.55071,5.89576,7.02854e+07
-7.55071,6.10263,7.26788e+07
-7.55071,6.30949,7.57201e+07
-7.55071,6.51636,7.95429e+07
-7.55071,6.72323,8.43038e+07
-7.55071,6.9301,9.01855e+07
-7.55071,7.13697,9.74002e+07
-7.55071,7.34384,1.06193e+08
-7.55071,7.55071,1.16848e+08
-7.55071,7.75758,1.29689e+08
-7.55071,7.96444,1.45088e+08
-7.55071,8.17131,1.63469e+08
-7.55071,8.37818,1.85314e+08
-7.55071,8.58505,2.1117e+08
-7.55071,8.79192,2.41654e+08
-7.55071,8.99879,2.77462e+08
-7.55071,9.20566,3.19375e+08
-7.55071,9.41253,3.6827e+08
-7.55071,9.61939,4.25127e+08
-7.55071,9.82626,4.9104e+08
-7.55071,10.0331,5.67226e+08
-7.55071,10.24,6.55037e+08
-7.34384,-10.24,9.12787e+08
-7.34384,-10.0331,7.92876e+08
-7.34384,-9.82626,6.88238e+08
-7.34384,-9.61939,5.97161e+08
-7.34384,-9.41253,5.18095e+08
-7.34384,-9.20566,4.49644e+08
-7.34384,-8.99879,3.90548e+08
-7.34384,-8.79192,3.39677e+08
-7.34384,-8.58505,2.96015e+08
-7.34384,-8.37818,2.58657e+08
-7.34384,-8.17131,2.26792e+08
-7.34384,-7.96444,1.997e+08
-7.34384,-7.75758,1.76742e+08
-7.34384,-7.55071,1.57352e+08
-7.34384,-7.34384,1.41032e+08
-7.34384,-7.13697,1.27341e+08
-7.34384,-6.9301,1.15895e+08
-7.34384,-6.72323,1.06358e+08
-7.34384,-6.51636,9.84364e+07
-7.34384,-6.30949,9.18765e+07
-7.34384,-6.10263,8.64588e+07
-7.34384,-5.89576,8.19945e+07
-7.34384,-5.68889,7.83222e+07
-7.34384,-5.48202,7.5304e+07
-7.34384,-5.27515,7.2823e+07
-7.34384,-5.06828,7.07807e+07
-7.34384,-4.86141,6.90945e+07
-7.34384,-4.65455,6.76953e+07
-7.34384,-4.44768,6.65262e+07
-7.34384,-4.24081,6.554e+07
-7.34384,-4.03394,6.46984e+07
-7.34384,-3.82707,6.39703e+07
-7.34384,-3.6202,6.33306e+07
-7.34384,-3.41333,6.27595e+07
-7.34384,-3.20646,6.2241e+07
-7.34384,-2.9996,6.17631e+07
-7.34384,-2.79273,6.13162e+07
-7.34384,-2.58586,6.08929e+07
-7.34384,-2.37899,6.04879e+07
-7.34384,-2.17212,6.00971e+07
-7.34384,-1.96525,5.97174e+07
